longitude,latitude,precipitacao,bioma,frp,satelite,riscofogo,diasemchuva,estado,municipio,data/hora,campanha
-43.8388,-22.7236000016728,0,Mata Atlantica,2.7,NPP-375,"0,1",2,RIO DE JANEIRO,PIRAI,2018-08-29 16:36:00,SB180901PP1
-43.383,-22.4960000016676,0,Mata Atlantica,1.4,NPP-375,"0,1",0,RIO DE JANEIRO,MIGUEL PEREIRA,2018-08-29 16:36:00,SB180901PP1
-43.7304,-22.7513000016735,0,Mata Atlantica,2.0,NPP-375,"0,3",3,RIO DE JANEIRO,SEROPEDICA,2018-08-29 16:36:00,SB180901PP1
-43.9758,-22.5187000016681,0,Mata Atlantica,2.8,NPP-375,"0,2",3,RIO DE JANEIRO,PINHEIRAL,2018-08-29 16:36:00,SB180901PP1
-43.972,-22.5181000016681,0,Mata Atlantica,9.1,NPP-375,"0,2",3,RIO DE JANEIRO,PINHEIRAL,2018-08-29 16:36:00,SB180901PP1
-42.1736,-22.5911000016698,0,Mata Atlantica,14.9,NPP-375,1,3,RIO DE JANEIRO,ARARUAMA,2018-08-29 16:36:00,SB180901PP1
-43.9752,-22.5220000016682,0,Mata Atlantica,4.9,NPP-375,"0,2",3,RIO DE JANEIRO,PINHEIRAL,2018-08-29 16:36:00,SB180901PP1
-43.9714,-22.5214000016682,0,Mata Atlantica,7.9,NPP-375,"0,2",3,RIO DE JANEIRO,PINHEIRAL,2018-08-29 16:36:00,SB180901PP1
-43.9591,-22.7177000016727,0,Mata Atlantica,2.8,NPP-375,"0,1",3,RIO DE JANEIRO,RIO CLARO,2018-08-29 16:36:00,SB180901PP1
-44.0848,-22.2909000016628,0,Mata Atlantica,4.7,NPP-375,"0,3",3,RIO DE JANEIRO,VALENCA,2018-08-29 16:36:00,SB180901PP1
-42.1744,-22.5853000016697,0,Mata Atlantica,0.5,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2018-08-30 03:48:00,SB180901PP1
-42.2819,-22.7702000016739,0,Mata Atlantica,0.9,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2018-08-30 03:48:00,SB180901PP1
-43.7584,-22.7847000016743,0,Mata Atlantica,1.0,NPP-375,"0,7",4,RIO DE JANEIRO,SEROPEDICA,2018-08-30 03:48:00,SB180901PP1
-42.2858,-22.7695000016739,0,Mata Atlantica,0.9,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2018-08-30 03:48:00,SB180901PP1
-42.9801,-22.8553000016759,0,Mata Atlantica,0.5,NPP-375,"0,9",4,RIO DE JANEIRO,SAO GONCALO,2018-08-30 03:48:00,SB180901PP1
-43.7531,-22.901500001677,0,Mata Atlantica,2.6,NPP-375,"0,4",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-08-30 03:48:00,SB180901PP1
-42.8593,-22.8614000016761,0,Mata Atlantica,2.5,NPP-375,1,4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-42.2762,-22.7497000016735,0,Mata Atlantica,2.9,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2018-08-30 16:18:00,SB180901PP1
-41.2569,-21.5497000016452,0,Mata Atlantica,6.8,NPP-375,1,3,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-08-30 16:18:00,SB180901PP1
-44.2383,-22.5246000016683,0,Mata Atlantica,7.2,NPP-375,"0,4",4,RIO DE JANEIRO,BARRA MANSA,2018-08-30 16:18:00,SB180901PP1
-42.9225,-22.6943000016722,0,Mata Atlantica,6.7,NPP-375,"0,7",4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-42.8722,-22.3575000016644,0,Mata Atlantica,3.4,NPP-375,"0,3",4,RIO DE JANEIRO,TERESOPOLIS,2018-08-30 16:18:00,SB180901PP1
-43.848,-22.4926000016675,0,Mata Atlantica,3.2,NPP-375,"0,3",3,RIO DE JANEIRO,BARRA DO PIRAI,2018-08-30 16:18:00,SB180901PP1
-42.9214,-22.7013000016724,0,Mata Atlantica,28.5,NPP-375,"0,8",4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-42.3389,-22.7178000016727,0,Mata Atlantica,2.3,NPP-375,1,3,RIO DE JANEIRO,ARARUAMA,2018-08-30 16:18:00,SB180901PP1
-42.9267,-22.6949000016722,0,Mata Atlantica,3.3,NPP-375,"0,6",4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-42.922,-22.6978000016722,0,Mata Atlantica,28.5,NPP-375,"0,8",4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-42.8052,-22.8504000016758,0,Mata Atlantica,5.7,NPP-375,1,4,RIO DE JANEIRO,ITABORAI,2018-08-30 16:18:00,SB180901PP1
-41.2537,-21.5458000016451,0,Mata Atlantica,19.5,NPP-375,1,3,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-08-30 16:18:00,SB180901PP1
-44.1613,-22.5223000016682,0,Mata Atlantica,11.1,NPP-375,"0,4",4,RIO DE JANEIRO,BARRA MANSA,2018-08-30 16:18:00,SB180901PP1
-43.6853,-22.7487000016734,0,Mata Atlantica,1.5,NPP-375,"0,2",3,RIO DE JANEIRO,SEROPEDICA,2018-08-30 16:18:00,SB180901PP1
-41.2293,-21.7375000016497,0,Mata Atlantica,7.5,NPP-375,1,6,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-08-30 16:18:00,SB180901PP1
-43.8721,-22.1360000016592,0,Mata Atlantica,3.1,NPP-375,"0,2",4,RIO DE JANEIRO,VALENCA,2018-08-30 16:18:00,SB180901PP1
-41.2575,-21.5464000016451,0,Mata Atlantica,23.6,NPP-375,1,3,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-08-30 16:18:00,SB180901PP1
-41.2531,-21.5491000016452,0,Mata Atlantica,15.9,NPP-375,1,3,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-08-30 16:18:00,SB180901PP1
-42.6621,-22.9246000016775,0,Mata Atlantica,29.0,NPP-375,"0,3",4,RIO DE JANEIRO,MARICA,2018-08-30 16:18:00,SB180901PP1
-43.6611,-22.9640000016784,0,Mata Atlantica,3.7,NPP-375,"0,1",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-08-30 16:18:00,SB180901PP1
-43.753,-22.902400001677,0,Mata Atlantica,6.3,NPP-375,"0,4",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-08-30 16:18:00,SB180901PP1
-42.0791,-22.5895000016698,0,Mata Atlantica,1.1,NPP-375,1,5,RIO DE JANEIRO,CABO FRIO,2018-08-31 03:30:00,SB180901PP1
-44.5078,-22.6059000016702,0,Mata Atlantica,2.9,NPP-375,"0,9",5,RIO DE JANEIRO,RESENDE,2018-08-31 03:30:00,SB180901PP1
-44.5067,-22.6009000016701,0,Mata Atlantica,2.9,NPP-375,"0,9",5,RIO DE JANEIRO,RESENDE,2018-08-31 03:30:00,SB180901PP1
-43.7674,-22.7025000016724,0,Mata Atlantica,0.7,NPP-375,"0,5",4,RIO DE JANEIRO,ITAGUAI,2018-08-31 03:30:00,SB180901PP1
-43.7684,-22.7072000016725,0,Mata Atlantica,1.0,NPP-375,"0,4",4,RIO DE JANEIRO,ITAGUAI,2018-08-31 03:30:00,SB180901PP1
-43.7095,-22.5071000016678,0,Mata Atlantica,4.0,NPP-375,"0,5",3,RIO DE JANEIRO,MENDES,2018-08-31 16:00:00,SB180901PP1
-43.5713,-22.7346000016731,0,Mata Atlantica,10.5,NPP-375,"0,7",4,RIO DE JANEIRO,QUEIMADOS,2018-08-31 16:00:00,SB180901PP1
-44.1933,-22.5595000016691,0,Mata Atlantica,2.8,NPP-375,"0,7",5,RIO DE JANEIRO,BARRA MANSA,2018-08-31 16:00:00,SB180901PP1
-43.8744,-22.59780000167,0,Mata Atlantica,5.4,NPP-375,"0,6",4,RIO DE JANEIRO,PIRAI,2018-08-31 16:00:00,SB180901PP1
-41.24,-21.6216000016469,0,Mata Atlantica,2.5,NPP-375,1,7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-08-31 16:00:00,SB180901PP1
-42.21,-21.6928000016486,0,Mata Atlantica,2.1,NPP-375,1,7,RIO DE JANEIRO,ITAOCARA,2018-08-31 16:00:00,SB180901PP1
-41.4036,-21.6008000016464,0,Mata Atlantica,1.4,NPP-375,1,5,RIO DE JANEIRO,CARDOSO MOREIRA,2018-08-31 16:00:00,SB180901PP1
-42.8221,-22.7907000016744,0,Mata Atlantica,5.7,NPP-375,1,5,RIO DE JANEIRO,ITABORAI,2018-08-31 16:00:00,SB180901PP1
-41.3414,-21.5306000016447,0,Mata Atlantica,4.4,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-08-31 16:00:00,SB180901PP1
-41.3893,-21.8991000016535,0,Mata Atlantica,4.9,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-08-31 16:00:00,SB180901PP1
-43.8398,-22.5026000016677,0,Mata Atlantica,3.2,NPP-375,"0,6",3,RIO DE JANEIRO,BARRA DO PIRAI,2018-08-31 16:00:00,SB180901PP1
-41.3458,-21.8645000016528,0,Mata Atlantica,1.5,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-08-31 16:00:00,SB180901PP1
-41.1342,-21.7694000016505,0,Mata Atlantica,35.5,NPP-375,1,13,RIO DE JANEIRO,SAO JOAO DA BARRA,2018-08-31 16:00:00,SB180901PP1
-43.7028,-22.4623000016668,0,Mata Atlantica,1.0,NPP-375,"0,9",4,RIO DE JANEIRO,MENDES,2018-09-01 04:54:00,SB180901PP1
-43.7024,-22.4630000016668,0,Mata Atlantica,0.8,NPP-375,"0,9",4,RIO DE JANEIRO,MENDES,2018-09-01 04:54:00,SB180901PP1
-43.7037,-22.469400001667,0,Mata Atlantica,0.8,NPP-375,"0,9",4,RIO DE JANEIRO,MENDES,2018-09-01 04:54:00,SB180901PP1
-43.704,-22.4686000016669,0,Mata Atlantica,1.0,NPP-375,"0,9",4,RIO DE JANEIRO,MENDES,2018-09-01 04:54:00,SB180901PP1
-43.831,-22.5151000016681,0,Mata Atlantica,9.1,NPP-375,"0,7",4,RIO DE JANEIRO,PIRAI,2018-09-01 15:42:00,SB180901PP1
-43.5403,-22.5328000016685,0,Mata Atlantica,18.6,NPP-375,"0,8",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 15:42:00,SB180901PP1
-41.2484,-21.5110000016443,0,Mata Atlantica,4.4,NPP-375,1,8,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-01 15:42:00,SB180901PP1
-43.7092,-22.4605000016668,0,Mata Atlantica,9.8,NPP-375,"0,9",4,RIO DE JANEIRO,VASSOURAS,2018-09-01 15:42:00,SB180901PP1
-43.8358,-22.5163000016681,0,Mata Atlantica,5.7,NPP-375,"0,6",4,RIO DE JANEIRO,PIRAI,2018-09-01 15:42:00,SB180901PP1
-43.8301,-22.5159000016681,0,Mata Atlantica,5.7,NPP-375,"0,6",4,RIO DE JANEIRO,PIRAI,2018-09-01 15:42:00,SB180901PP1
-41.2478,-21.5166000016444,0,Mata Atlantica,3.6,NPP-375,1,8,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-01 15:42:00,SB180901PP1
-43.8366,-22.515500001668,0,Mata Atlantica,6.5,NPP-375,"0,6",4,RIO DE JANEIRO,PIRAI,2018-09-01 15:42:00,SB180901PP1
-43.4826,-22.300500001663,0,Mata Atlantica,9.8,NPP-375,1,4,RIO DE JANEIRO,VASSOURAS,2018-09-01 15:42:00,SB180901PP1
-42.6954,-22.8416000016756,0,Mata Atlantica,9.5,NPP-375,"0,2",6,RIO DE JANEIRO,TANGUA,2018-09-01 15:42:00,SB180901PP1
-42.6982,-22.8422000016756,0,Mata Atlantica,9.0,NPP-375,"0,3",6,RIO DE JANEIRO,TANGUA,2018-09-01 15:42:00,SB180901PP1
-41.8348,-22.1255000016589,0,Mata Atlantica,3.9,NPP-375,1,7,RIO DE JANEIRO,CONCEICAO DE MACABU,2018-09-01 15:42:00,SB180901PP1
-42.6932,-22.8418000016756,0,Mata Atlantica,9.0,NPP-375,"0,2",6,RIO DE JANEIRO,TANGUA,2018-09-01 15:42:00,SB180901PP1
-41.8335,-22.1306000016591,0,Mata Atlantica,8.3,NPP-375,1,7,RIO DE JANEIRO,CONCEICAO DE MACABU,2018-09-01 17:24:00,SB180901PP1
-44.1489,-22.5444000016687,0,Mata Atlantica,8.7,NPP-375,"0,4",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-43.5397,-22.5291000016683,0,Mata Atlantica,5.6,NPP-375,"0,8",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 17:24:00,SB180901PP1
-43.5326,-22.5313000016684,0,Mata Atlantica,13.4,NPP-375,"0,8",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 17:24:00,SB180901PP1
-44.1485,-22.5450000016688,0,Mata Atlantica,12.0,NPP-375,"0,4",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-43.5368,-22.5350000016685,0,Mata Atlantica,5.6,NPP-375,"0,9",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 17:24:00,SB180901PP1
-44.143,-22.5493000016689,0,Mata Atlantica,4.3,NPP-375,"0,4",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-44.1476,-22.5504000016689,0,Mata Atlantica,4.2,NPP-375,"0,4",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-44.1442,-22.5433000016687,0,Mata Atlantica,10.1,NPP-375,"0,4",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-44.1438,-22.5438000016687,0,Mata Atlantica,16.0,NPP-375,"0,4",5,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-43.7004,-22.4588000016667,0,Mata Atlantica,10.4,NPP-375,1,4,RIO DE JANEIRO,VASSOURAS,2018-09-01 17:24:00,SB180901PP1
-43.7014,-22.4567000016667,0,Mata Atlantica,7.2,NPP-375,1,4,RIO DE JANEIRO,VASSOURAS,2018-09-01 17:24:00,SB180901PP1
-43.5374,-22.5325000016684,0,Mata Atlantica,12.8,NPP-375,"0,9",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 17:24:00,SB180901PP1
-43.7098,-22.4652000016669,0,Mata Atlantica,5.0,NPP-375,"0,9",4,RIO DE JANEIRO,MENDES,2018-09-01 17:24:00,SB180901PP1
-43.7564,-22.7876000016743,0,Mata Atlantica,1.0,NPP-375,"0,2",4,RIO DE JANEIRO,SEROPEDICA,2018-08-14 03:48:00,SB180901PP1
-42.6006,-21.9686000016552,0,Mata Atlantica,0.5,NPP-375,"0,4",4,RIO DE JANEIRO,CARMO,2018-08-14 03:48:00,SB180901PP1
-42.5733,-22.8233000016752,0,Mata Atlantica,8.3,NPP-375,"0,9",7,RIO DE JANEIRO,SAQUAREMA,2018-08-15 16:00:00,SB180901PP1
-43.6596,-22.7784000016741,0,Mata Atlantica,3.8,NPP-375,"0,3",2,RIO DE JANEIRO,SEROPEDICA,2018-08-19 16:24:00,SB180901PP1
-43.7557,-22.4852000016674,6,Mata Atlantica,2.4,NPP-375,"0,8",5,RIO DE JANEIRO,MENDES,2018-08-22 17:06:00,SB180901PP1
-44.4485,-22.4876000016674,0,Mata Atlantica,3.9,NPP-375,"0,6",5,RIO DE JANEIRO,RESENDE,2018-08-23 16:48:00,SB180901PP1
-43.7206,-22.9523000016781,"0,2",Mata Atlantica,3.7,NPP-375,1,7,RIO DE JANEIRO,RIO DE JANEIRO,2018-08-24 16:30:00,SB180901PP1
-44.0484,-22.4852000016674,0,Mata Atlantica,1.2,NPP-375,"0,7",5,RIO DE JANEIRO,BARRA DO PIRAI,2018-08-31 03:30:00,SB180901PP1
-43.8291,-22.513300001668,0,Mata Atlantica,4.3,NPP-375,"0,7",4,RIO DE JANEIRO,BARRA DO PIRAI,2018-09-01 17:24:00,SB180901PP1
-43.5352,-22.5281000016683,0,Mata Atlantica,5.6,NPP-375,"0,9",4,RIO DE JANEIRO,MIGUEL PEREIRA,2018-09-01 17:24:00,SB180901PP1
-44.2851,-22.4733000016671,0,Mata Atlantica,2.4,NPP-375,"0,7",6,RIO DE JANEIRO,BARRA MANSA,2018-09-01 17:24:00,SB180901PP1
-43.5896,-22.4886000016675,0,Mata Atlantica,4.6,NPP-375,"0,6",4,RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,2018-09-01 17:24:00,SB180901PP1
-42.8332,-22.1796000016602,0,Mata Atlantica,1.9,NPP-375,"0,7",7,RIO DE JANEIRO,TERESOPOLIS,2018-09-02 04:36:00,SB180930PP1
-42.8262,-22.1753000016601,0,Mata Atlantica,0.6,NPP-375,1,7,RIO DE JANEIRO,TERESOPOLIS,2018-09-02 04:36:00,SB180930PP1
-41.3088,-21.4863000016436,0,Mata Atlantica,4.1,NPP-375,1,8,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-02 15:24:00,SB180930PP1
-41.3082,-21.4857000016437,0,Mata Atlantica,5.1,NPP-375,1,8,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-02 15:24:00,SB180930PP1
-44.5184,-22.469800001667,0,Mata Atlantica,38.8,NPP-375,"0,7",7,RIO DE JANEIRO,ITATIAIA,2018-09-02 17:00:00,SB180930PP1
-44.0955,-22.5399000016686,0,Mata Atlantica,5.1,NPP-375,"0,6",7,RIO DE JANEIRO,BARRA MANSA,2018-09-02 17:00:00,SB180930PP1
-42.7244,-22.8221000016751,0,Mata Atlantica,5.0,NPP-375,1,6,RIO DE JANEIRO,TANGUA,2018-09-02 17:00:00,SB180930PP1
-44.065,-22.8414000016756,0,Mata Atlantica,9.1,NPP-375,"0,7",7,RIO DE JANEIRO,RIO CLARO,2018-09-02 17:00:00,SB180930PP1
-43.8207,-22.5837000016697,0,Mata Atlantica,13.3,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-43.6713,-22.8382000016755,0,Mata Atlantica,3.1,NPP-375,"0,9",7,RIO DE JANEIRO,SEROPEDICA,2018-09-02 17:00:00,SB180930PP1
-43.706,-22.7218000016728,0,Mata Atlantica,4.6,NPP-375,"0,8",6,RIO DE JANEIRO,SEROPEDICA,2018-09-02 17:00:00,SB180930PP1
-43.7651,-22.6761000016718,0,Mata Atlantica,3.4,NPP-375,1,5,RIO DE JANEIRO,PARACAMBI,2018-09-02 17:00:00,SB180930PP1
-43.6719,-22.3212000016635,0,Mata Atlantica,3.1,NPP-375,1,5,RIO DE JANEIRO,VALENCA,2018-09-02 17:00:00,SB180930PP1
-43.1822,-22.3050000016631,0,Mata Atlantica,5.0,NPP-375,"0,8",7,RIO DE JANEIRO,PETROPOLIS,2018-09-02 17:00:00,SB180930PP1
-43.1794,-22.3025000016631,0,Mata Atlantica,8.7,NPP-375,"0,5",7,RIO DE JANEIRO,AREAL,2018-09-02 17:00:00,SB180930PP1
-44.2301,-22.3587000016644,0,Mata Atlantica,61.6,NPP-375,"0,7",7,RIO DE JANEIRO,QUATIS,2018-09-02 17:00:00,SB180930PP1
-44.2312,-22.3542000016643,0,Mata Atlantica,7.7,NPP-375,"0,9",7,RIO DE JANEIRO,QUATIS,2018-09-02 17:00:00,SB180930PP1
-42.8336,-22.1823000016603,0,Mata Atlantica,7.4,NPP-375,"0,5",7,RIO DE JANEIRO,TERESOPOLIS,2018-09-02 17:00:00,SB180930PP1
-42.84,-22.1785000016602,0,Mata Atlantica,13.0,NPP-375,"0,6",7,RIO DE JANEIRO,TERESOPOLIS,2018-09-02 17:00:00,SB180930PP1
-44.0702,-22.8425000016756,0,Mata Atlantica,9.1,NPP-375,"0,9",7,RIO DE JANEIRO,RIO CLARO,2018-09-02 17:00:00,SB180930PP1
-42.8284,-22.1812000016602,0,Mata Atlantica,7.4,NPP-375,"0,5",7,RIO DE JANEIRO,TERESOPOLIS,2018-09-02 17:00:00,SB180930PP1
-43.8177,-22.5735000016694,0,Mata Atlantica,22.0,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-43.8228,-22.5745000016694,0,Mata Atlantica,22.0,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-43.9141,-22.5415000016686,0,Mata Atlantica,5.3,NPP-375,1,6,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-44.5174,-22.4742000016671,0,Mata Atlantica,38.8,NPP-375,"0,8",7,RIO DE JANEIRO,ITATIAIA,2018-09-02 17:00:00,SB180930PP1
-43.8068,-22.5761000016695,0,Mata Atlantica,7.1,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-42.0339,-22.4745000016671,0,Mata Atlantica,6.8,NPP-375,1,8,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-09-02 17:00:00,SB180930PP1
-43.8217,-22.5791000016695,0,Mata Atlantica,22.0,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-41.1941,-21.789800001651,0,Mata Atlantica,13.3,NPP-375,1,13,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-02 17:00:00,SB180930PP1
-44.5231,-22.470700001667,0,Mata Atlantica,38.8,NPP-375,"0,6",7,RIO DE JANEIRO,ITATIAIA,2018-09-02 17:00:00,SB180930PP1
-41.8455,-21.6939000016487,0,Mata Atlantica,6.0,NPP-375,1,15,RIO DE JANEIRO,SAO FIDELIS,2018-09-02 17:00:00,SB180930PP1
-41.8435,-21.6952000016487,0,Mata Atlantica,4.1,NPP-375,1,15,RIO DE JANEIRO,SAO FIDELIS,2018-09-02 17:00:00,SB180930PP1
-43.8127,-22.5725000016694,0,Mata Atlantica,7.1,NPP-375,"0,9",5,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-41.4285,-21.6471000016476,0,Mata Atlantica,3.4,NPP-375,1,9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-02 17:00:00,SB180930PP1
-42.0372,-22.4752000016671,0,Mata Atlantica,4.6,NPP-375,1,8,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-09-02 17:00:00,SB180930PP1
-44.3824,-22.3705000016647,0,Mata Atlantica,5.3,NPP-375,"0,4",7,RIO DE JANEIRO,RESENDE,2018-09-02 17:00:00,SB180930PP1
-43.9095,-22.5405000016686,0,Mata Atlantica,5.3,NPP-375,"0,7",6,RIO DE JANEIRO,PIRAI,2018-09-02 17:00:00,SB180930PP1
-41.8468,-21.6959000016487,0,Mata Atlantica,4.2,NPP-375,1,15,RIO DE JANEIRO,SAO FIDELIS,2018-09-02 17:00:00,SB180930PP1
-42.4683,-22.1787000016602,0,Mata Atlantica,1.0,NPP-375,"0,9",8,RIO DE JANEIRO,BOM JARDIM,2018-09-03 04:12:00,SB180930PP1
-42.5099,-22.2083000016609,0,Mata Atlantica,1.7,NPP-375,"0,5",8,RIO DE JANEIRO,NOVA FRIBURGO,2018-09-03 04:12:00,SB180930PP1
-43.1141,-22.2316000016614,0,Mata Atlantica,7.2,NPP-375,1,7,RIO DE JANEIRO,AREAL,2018-09-03 04:18:00,SB180930PP1
-42.2799,-22.3882000016651,0,Mata Atlantica,1.4,NPP-375,"0,4",8,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-09-03 04:18:00,SB180930PP1
-43.1147,-22.2353000016615,0,Mata Atlantica,7.2,NPP-375,1,7,RIO DE JANEIRO,AREAL,2018-09-03 04:18:00,SB180930PP1
-44.3388,-22.2675000016622,"6,7",Mata Atlantica,1.6,NPP-375,"0,2",7,RIO DE JANEIRO,RESENDE,2018-09-03 04:18:00,SB180930PP1
-43.6689,-22.3229000016636,0,Mata Atlantica,0.8,NPP-375,1,6,RIO DE JANEIRO,VALENCA,2018-09-03 04:18:00,SB180930PP1
-43.9413,-22.4927000016675,"0,3",Mata Atlantica,0.5,NPP-375,1,6,RIO DE JANEIRO,BARRA DO PIRAI,2018-09-03 04:18:00,SB180930PP1
-43.8449,-22.469800001667,"0,3",Mata Atlantica,0.5,NPP-375,"0,9",6,RIO DE JANEIRO,BARRA DO PIRAI,2018-09-03 04:18:00,SB180930PP1
-43.7522,-22.902000001677,"1,5",Mata Atlantica,2.1,NPP-375,"0,8",7,RIO DE JANEIRO,RIO DE JANEIRO,2018-09-03 04:18:00,SB180930PP1
-43.7579,-22.7859000016743,"3,1",Mata Atlantica,1.5,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-09-03 04:18:00,SB180930PP1
-41.3764,-21.834800001652,0,Mata Atlantica,5.8,NPP-375,1,7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-03 16:42:00,SB180930PP1
-41.5043,-21.5331000016448,0,Mata Atlantica,2.7,NPP-375,1,7,RIO DE JANEIRO,CARDOSO MOREIRA,2018-09-03 16:42:00,SB180930PP1
-41.7598,-21.3054000016393,0,Mata Atlantica,4.4,NPP-375,1,17,RIO DE JANEIRO,ITAPERUNA,2018-09-03 16:42:00,SB180930PP1
-41.7625,-21.3046000016393,0,Mata Atlantica,2.8,NPP-375,1,17,RIO DE JANEIRO,ITAPERUNA,2018-09-03 16:42:00,SB180930PP1
-42.2753,-22.4820000016672,0,Mata Atlantica,9.6,NPP-375,"0,8",8,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-09-03 16:42:00,SB180930PP1
-44.1409,-22.5686000016693,"8,2",Mata Atlantica,2.6,NPP-375,"0,3",7,RIO DE JANEIRO,BARRA MANSA,2018-09-03 16:42:00,SB180930PP1
-42.2728,-22.4800000016672,0,Mata Atlantica,9.4,NPP-375,"0,7",8,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-09-03 16:42:00,SB180930PP1
-43.7863,-22.5882000016697,"0,8",Mata Atlantica,4.1,NPP-375,"0,2",5,RIO DE JANEIRO,PIRAI,2018-09-03 16:42:00,SB180930PP1
-43.9789,-22.5884000016697,"1,4",Mata Atlantica,15.7,NPP-375,"0,6",7,RIO DE JANEIRO,PIRAI,2018-09-03 16:42:00,SB180930PP1
-42.498,-22.7347000016731,0,Mata Atlantica,2.6,NPP-375,1,9,RIO DE JANEIRO,RIO BONITO,2018-09-03 16:42:00,SB180930PP1
-44.3318,-22.2682000016623,"6,6",Mata Atlantica,3.4,NPP-375,"0,3",7,RIO DE JANEIRO,RESENDE,2018-09-03 16:42:00,SB180930PP1
-43.7912,-22.5854000016697,"0,8",Mata Atlantica,4.5,NPP-375,"0,6",5,RIO DE JANEIRO,PIRAI,2018-09-03 16:42:00,SB180930PP1
-42.8396,-22.5013000016677,0,Mata Atlantica,2.0,NPP-375,"0,9",8,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-09-03 16:42:00,SB180930PP1
-44.3323,-22.2647000016622,"6,6",Mata Atlantica,12.0,NPP-375,"0,3",7,RIO DE JANEIRO,RESENDE,2018-09-03 16:42:00,SB180930PP1
-41.4125,-21.9044000016537,0,Mata Atlantica,14.0,NPP-375,1,7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-03 16:42:00,SB180930PP1
-41.4087,-21.9037000016537,0,Mata Atlantica,14.0,NPP-375,1,7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-09-03 16:42:00,SB180930PP1
